date,size_decile_5,signal_decile_5,Cap_VW_return,VW_return,EW_return
2001-08-01,5,2,-0.0546401656269688,-0.041555055497135236,-0.05578373679193511
2001-08-01,5,3,-0.06768100771510935,-0.08852117890524866,-0.06765472568238369
2001-08-01,5,4,-0.05588737198328954,-0.052166425585843945,-0.055656593145180684
2001-08-01,5,5,-0.055529572517520644,-0.07313609283736573,-0.055482407602879646
2001-09-01,1,1,-0.13475745634599734,-0.13475745634599734,-0.1237835611855545
2001-09-01,1,2,-0.1316620827524833,-0.1316620827524833,-0.12828962373439942
2001-09-01,1,3,-0.13112295222373982,-0.13112295222373982,-0.12941558400243502
2001-09-01,1,4,-0.10526341860361854,-0.10526341860361854,-0.10340651921264274
2001-09-01,1,5,-0.11022116934726932,-0.11022116934726932,-0.10640225651149557
2001-09-01,2,1,-0.1749262939685674,-0.1749262939685674,-0.18044469511436528
2001-09-01,2,2,-0.17791069395217143,-0.17791069395217143,-0.1832508984452354
2001-09-01,2,3,-0.15286444956174222,-0.15286444956174222,-0.16511113103508127
2001-09-01,2,4,-0.13579084643015993,-0.13579084643015993,-0.13492074643181995
2001-09-01,2,5,-0.1273082530560485,-0.1273082530560485,-0.1312645005878893
2001-09-01,3,1,-0.1825237970254221,-0.1825237970254221,-0.199731720590992
2001-09-01,3,2,-0.16651021732684873,-0.16651021732684873,-0.1740343914017286
2001-09-01,3,3,-0.16001683461977154,-0.16001683461977154,-0.17314318580671845
2001-09-01,3,4,-0.114147126791357,-0.114147126791357,-0.12883089950676732
2001-09-01,3,5,-0.08819531151803954,-0.08819531151803954,-0.09584442025053773
2001-09-01,4,1,-0.1791816836037807,-0.1792430428542923,-0.18112461189208126
2001-09-01,4,2,-0.16379249269560356,-0.16379249269560356,-0.17713124491608373
2001-09-01,4,3,-0.11850993192230902,-0.11712567682893442,-0.13445352627993004
2001-09-01,4,4,-0.14186889560277066,-0.1421631236471277,-0.13459030115018572
2001-09-01,4,5,-0.08560794373278625,-0.08533653115101388,-0.08525331784053708
2001-09-01,5,1,-0.15601489522151235,-0.1277459588477719,-0.15580025070937836
2001-09-01,5,2,-0.14592335466336312,-0.10633638358266104,-0.1467679944733355
2001-09-01,5,3,-0.13179699214706408,-0.10786570732326889,-0.135259763002644
2001-09-01,5,4,-0.09997174933716088,-0.07441809809442103,-0.10129788050169297
2001-09-01,5,5,-0.06823553557690122,-0.03632681806086425,-0.07017671971302433
2001-10-01,1,1,0.039411684123531715,0.039411684123531715,0.07175550051069918
2001-10-01,1,2,0.0899540953175563,0.0899540953175563,0.10522765439856965
2001-10-01,1,3,0.08095150305048616,0.08095150305048616,0.11107804713668068
2001-10-01,1,4,0.10188275657096713,0.10188275657096713,0.1269674219969415
2001-10-01,1,5,0.10764740284857596,0.10764740284857596,0.15077554727972173
2001-10-01,2,1,0.061970209422772815,0.061970209422772815,0.07491744637392836
2001-10-01,2,2,0.08130691031158868,0.08130691031158868,0.10516880826206791
2001-10-01,2,3,0.09540500126579013,0.09540500126579013,0.11499698193369237
2001-10-01,2,4,0.08388993856986765,0.08388993856986765,0.11097849076523751
2001-10-01,2,5,0.12936822203595572,0.12936822203595572,0.1923826077070942
2001-10-01,3,1,0.08256197410323945,0.08256197410323945,0.10655773043953363
2001-10-01,3,2,0.07345399403804594,0.07345399403804594,0.10544874807494099
2001-10-01,3,3,0.08526775992429439,0.08526775992429439,0.1071088783287674
2001-10-01,3,4,0.13507040960035674,0.13507040960035674,0.20113652542807428
2001-10-01,3,5,0.10489051369548441,0.10489051369548441,0.1515464694052403
2001-10-01,4,1,0.003088938080478708,0.0031664612552673474,0.003172988065566774
2001-10-01,4,2,0.0471527025035287,0.04685639517729941,0.06732202569117313
2001-10-01,4,3,0.022285137647126273,0.02121342814376595,0.052471418839966734
2001-10-01,4,4,0.10108352554391316,0.09722101653069841,0.14380799429333388
2001-10-01,4,5,0.10343023342013435,0.10236618412574228,0.1618717658465213
2001-10-01,5,1,-0.0016380156493636527,0.0029042725836388636,0.0027447340889422134
2001-10-01,5,2,0.02153836513643314,-0.0009247609607961566,0.025337931876201925
2001-10-01,5,3,0.010012528527927816,0.0020555444951549963,0.01281919296697671
2001-10-01,5,4,0.032266307271122216,0.00355068100251802,0.030882628962662577
2001-10-01,5,5,0.11271057505231664,0.0858695807758563,0.12926480601358303
2001-11-01,1,1,0.05752321100250209,0.05752321100250209,0.061790580066593895
2001-11-01,1,2,0.06546347875229344,0.06546347875229344,0.0749105085605713
2001-11-01,1,3,0.0544962803152674,0.0544962803152674,0.06011881647095045
2001-11-01,1,4,0.07140167058664383,0.07140167058664383,0.06899746657926462
2001-11-01,1,5,0.07654243870987662,0.07654243870987662,0.0922935299245746
2001-11-01,2,1,0.08861074607772333,0.08861074607772333,0.10940793936409543
2001-11-01,2,2,0.07063901251799865,0.07063901251799865,0.08675949766586119
2001-11-01,2,3,0.0752900013978496,0.0752900013978496,0.09831885456127921
2001-11-01,2,4,0.0651102191245806,0.0651102191245806,0.07547309249222964
2001-11-01,2,5,0.06288394771084713,0.06288394771084713,0.07990980373321957
2001-11-01,3,1,0.10643784915613198,0.10643784915613198,0.15867711314746374
2001-11-01,3,2,0.06465497956695736,0.06465497956695736,0.07172293991464093
2001-11-01,3,3,0.05365149964258335,0.05365149964258335,0.06630943964377195
2001-11-01,3,4,0.06267475931132967,0.06267475931132967,0.07548992213134716
2001-11-01,3,5,0.03990690662197475,0.03990690662197475,0.05509559617446612
2001-11-01,4,1,0.06311005807016276,0.0631257452445092,0.0772931431918482
2001-11-01,4,2,0.09874465618531199,0.0995030564490798,0.10522752357589404
2001-11-01,4,3,0.0668031612658377,0.06653985053151643,0.0733408444738664
2001-11-01,4,4,0.05002437417172181,0.04952505931777444,0.06217622634958934
2001-11-01,4,5,0.05975445552337779,0.05891267385125726,0.07476487543845427
2001-11-01,5,1,0.16742070415788154,0.12719702461051044,0.16939388108414208
2001-11-01,5,2,0.0724863769327079,0.04390658582106738,0.07562202711848569
2001-11-01,5,3,0.06518743173685354,0.05027993338657751,0.06784008115407425
2001-11-01,5,4,0.06532751550367974,0.0700327721571111,0.0691483684962999
2001-11-01,5,5,0.05123707870737078,0.03748895956548041,0.05180285706534351
2001-12-01,1,1,0.08227337298526363,0.08227337298526363,0.073718125103476
2001-12-01,1,2,0.08759137709089365,0.08759137709089365,0.09311228130749612
2001-12-01,1,3,0.0941994197704485,0.0941994197704485,0.08991712117545646
2001-12-01,1,4,0.07306650901305345,0.07306650901305345,0.07959642850999332
2001-12-01,1,5,0.05562951959813934,0.05562951959813934,0.0636044582618735
2001-12-01,2,1,0.08806142995132127,0.08806142995132127,0.10346294327477562
2001-12-01,2,2,0.07145009012489681,0.07145009012489681,0.09273063829609202
2001-12-01,2,3,0.0590396035231303,0.0590396035231303,0.0670877752166649
2001-12-01,2,4,0.09650155621229674,0.09650155621229674,0.09105006102701685
2001-12-01,2,5,0.08780404897122598,0.08780404897122598,0.09963471350570532
2001-12-01,3,1,0.09037188897235379,0.09037188897235379,0.11108139303544416
2001-12-01,3,2,0.05239079347111048,0.05239079347111048,0.060889875509445524
2001-12-01,3,3,0.07280833792551294,0.07280833792551294,0.08184915152004513
2001-12-01,3,4,0.06602099944434159,0.06602099944434159,0.07398692207309958
2001-12-01,3,5,0.06045423395933379,0.06045423395933379,0.06043592677459927
2001-12-01,4,1,0.06565283572115739,0.06518521327262394,0.07880516259718322
2001-12-01,4,2,0.06392571252403634,0.06430169827371324,0.06392775496530505
2001-12-01,4,3,0.05024067694334891,0.04941900268910306,0.0549565476364262
2001-12-01,4,4,0.05125021289776536,0.050912983731345944,0.05984409183666164
2001-12-01,4,5,0.05509855113765797,0.055514781244439204,0.05535220855962796
2001-12-01,5,1,0.04302702156513368,0.03412390580954204,0.047200914259450666
2001-12-01,5,2,0.015519344867926808,0.0010661529089709175,0.02215365017673698
2001-12-01,5,3,0.02447751721242421,-0.0022154943693533957,0.024497284068326585
2001-12-01,5,4,0.042236286338116935,0.023794348395201764,0.042578404016210165
2001-12-01,5,5,0.023110815281711904,0.019730001037317434,0.023591116715709497
2002-01-01,1,1,0.013042939478949288,0.013042939478949288,0.027679956244353314
2002-01-01,1,2,-0.0035475411052152015,-0.0035475411052152015,0.02194312167895722
2002-01-01,1,3,0.012475551088261315,0.012475551088261315,0.05433104489637389
2002-01-01,1,4,0.02260891330626877,0.02260891330626877,0.051487470059430725
2002-01-01,1,5,0.005678481017226301,0.005678481017226301,0.03474466827356993
2002-01-01,2,1,-0.04607182551158752,-0.04607182551158752,-0.05822378250565217
2002-01-01,2,2,-0.008259561462559354,-0.008259561462559354,-0.013113758155432462
2002-01-01,2,3,-0.011021207934036416,-0.011021207934036416,-0.01346056723395987
2002-01-01,2,4,-0.01365348357662993,-0.01365348357662993,-0.02122034178659697
2002-01-01,2,5,0.010180482658370987,0.010180482658370987,0.006100147783366583
2002-01-01,3,1,-0.02397079329527737,-0.02397079329527737,-0.03334881071728037
2002-01-01,3,2,-0.029687614435646173,-0.029687614435646173,-0.03304320878212962
2002-01-01,3,3,-0.00868654747656305,-0.00868654747656305,-0.007115150999448903
2002-01-01,3,4,-0.008815388779786163,-0.008815388779786163,-0.014538690602253962
2002-01-01,3,5,-0.0014084081758328959,-0.0014084081758328959,-0.014152280988523822
2002-01-01,4,1,-0.06391927737540823,-0.06512627891179981,-0.07704351806249837
2002-01-01,4,2,0.001477206025018646,0.0024702580942408295,-0.010012670782747137
2002-01-01,4,3,-0.01032314345960943,-0.010757050176385717,-0.01774178988490179
2002-01-01,4,4,0.0034994444985019914,0.002046563562048827,0.0002640593045065158
2002-01-01,4,5,0.00957675294995907,0.008023443474504443,0.014971138322070551
2002-01-01,5,1,-0.03638106349782143,-0.020187080055178844,-0.0425112672168355
2002-01-01,5,2,-0.02280185383692837,-0.028539586128056654,-0.024039458103154318
2002-01-01,5,3,-0.002338552197563187,0.0007849615715343702,-0.0020614528468137832
2002-01-01,5,4,-0.002304308815399682,-0.028800593616485994,-0.0016431324596913525
2002-01-01,5,5,-0.015037549291360353,-0.015973270394723828,-0.016132187605120966
2002-02-01,1,1,-0.06205132087412993,-0.06205132087412993,-0.06165236240806696
2002-02-01,1,2,-0.049665893918419926,-0.049665893918419926,-0.053804245789222965
2002-02-01,1,3,-0.045209026738708066,-0.045209026738708066,-0.02815693157319108
2002-02-01,1,4,-0.012732713017824734,-0.012732713017824734,-0.012949858492832284
2002-02-01,1,5,-0.02572669566895297,-0.02572669566895297,-0.022596918529545592
2002-02-01,2,1,-0.040195613103822206,-0.040195613103822206,-0.05732168686522499
2002-02-01,2,2,-0.05274887971292382,-0.05274887971292382,-0.05804507075159428
2002-02-01,2,3,-0.021725675667997716,-0.021725675667997716,-0.02840680193927899
2002-02-01,2,4,-0.01233911526072973,-0.01233911526072973,-0.027341123746994444
2002-02-01,2,5,-0.0044130870448016645,-0.0044130870448016645,-0.008376815437588569
2002-02-01,3,1,-0.0638813641221635,-0.0638813641221635,-0.07886291191784037
2002-02-01,3,2,-0.03466466715018521,-0.03466466715018521,-0.04699518526031246
2002-02-01,3,3,-0.006152155940745488,-0.006152155940745488,-0.017426797968006665
2002-02-01,3,4,-0.008322412002967957,-0.008322412002967957,-0.017882227798459372
2002-02-01,3,5,0.003096933115412202,0.003096933115412202,0.00411215872628153
2002-02-01,4,1,-0.02655536553895946,-0.02627177919792622,-0.03566726500072314
2002-02-01,4,2,-0.015526586101045318,-0.017216806136260608,-0.031033485307919564
2002-02-01,4,3,-0.022621215128256662,-0.022807104061576662,-0.03705669526507008
2002-02-01,4,4,-0.008615455778117804,-0.007942691595496399,-0.01410647622582735
2002-02-01,4,5,0.012297933761049035,0.012491911335323957,0.007776235595097587
