,date,ticker,pred_prob,x,y
449,2024-01-31,14803,0.49628696,25.197086,56.13286
450,2024-01-31,14807,0.44614622,-23.67874,-64.24089
451,2024-01-31,14810,0.5565794,40.547207,36.478462
452,2024-01-31,14811,0.56690955,46.01092,46.329746
453,2024-01-31,14812,0.59252363,52.243484,-9.397341
454,2024-01-31,14813,0.52522653,-3.5373542,-25.757738
455,2024-01-31,14815,0.56807745,67.69722,26.771868
456,2024-01-31,14816,0.5585061,4.837666,-64.57303
457,2024-01-31,14818,0.4455483,-50.418564,16.500803
458,2024-01-31,14820,0.40380564,-39.33178,-5.5131297
459,2024-01-31,14822,0.50685763,27.436947,57.5335
460,2024-01-31,14823,0.5737667,63.627613,33.63843
461,2024-01-31,14828,0.5486326,37.338005,26.845419
462,2024-01-31,14830,0.5939131,53.807697,33.55135
463,2024-01-31,14852,0.49070072,-5.8609295,-59.510704
464,2024-01-31,14855,0.5667821,51.168118,-0.34776366
465,2024-01-31,14862,0.46849856,-20.871096,27.233849
466,2024-01-31,14877,0.5232784,15.330006,-2.7226307
467,2024-01-31,14879,0.37978864,-66.50372,-16.213846
468,2024-01-31,14882,0.5529553,16.784729,-48.16851
469,2024-01-31,14884,0.48905414,-34.085052,-37.853085
470,2024-01-31,14889,0.5153873,67.489,36.347904
471,2024-01-31,14925,0.46118394,-20.220179,25.298878
472,2024-01-31,14932,0.50545454,-12.818417,-65.68983
473,2024-01-31,14934,0.33897048,-58.69869,-2.2759416
474,2024-01-31,14937,0.48974463,-7.1743283,36.650112
475,2024-01-31,14939,0.57192343,68.72453,30.316532
476,2024-01-31,14941,0.55331373,44.997574,-21.59866
477,2024-01-31,14942,0.57934546,8.637711,-65.44307
478,2024-01-31,14943,0.47594365,-17.067648,-29.698778
