,CNN,Big_High,Big_Low,Small_High,Small_Low
2022-07-31,0.02615721639882665,0.0966300818095993,0.0553849208138932,0.0991726167527815,0.0881033449508343
2022-08-31,-0.0107153342783108,-0.0299641047736306,-0.0206996513168251,-0.0145174163433413,-0.0023512012435252
2022-09-30,0.013890015192296434,-0.0868093321608373,-0.0894106611500174,-0.0705365430083688,-0.0957152444037816
2022-10-31,0.002423108121610257,0.0536981398472193,0.0686106926026509,0.091350528514306,0.0715917595156539
2022-11-30,0.00597145477399675,0.0480000286298732,0.0576845966110779,0.0128414316578008,-0.0087860458713974
2022-12-31,0.024776462835977953,-0.0517730443229053,-0.0789998252837127,-0.0618754363718349,-0.0842015810829834
2023-01-31,-0.005101126044321003,0.0765895636137041,0.0847437473509801,0.1146493027445762,0.1166973710959422
2023-02-28,-0.00216080905958925,-0.0428282405366452,-0.0353590609815683,-0.0426930348359283,-0.0458405962718267
2023-03-31,-0.016117053049440947,-0.0159837689419283,-0.0031377956119473,-0.056706629307787,-0.0373184965388861
2023-04-30,0.01263887203098525,-0.0026653501312782,-0.0140416000561586,-0.0186114037443109,-0.032512897881401
2023-05-31,-0.021532624627036652,-0.0351358446615096,-0.0118721320956612,-0.0080664163286365,0.0117351203595884
2023-06-30,0.004846726808036134,0.0816353258472229,0.0639553548367147,0.0593977026766761,0.067384220071112
2023-07-31,0.002647290465612802,0.032322715870612,0.0296318745640257,0.0575962321024289,0.0549924924777896
2023-08-31,0.02677933558240225,-0.0307586391921717,-0.032089308257422,-0.0248436360496394,-0.0770716381491936
2023-09-30,0.03181712001567705,-0.0426520049751953,-0.0727356989137857,-0.0662336359994019,-0.0997841820921656
2023-10-31,0.012164010762696048,-0.0252626232142144,-0.0494184231396938,-0.059064619513078,-0.0592368411129907
2023-11-30,-0.017567467791256855,0.0731746414235142,0.1101618195952381,0.0875179959933987,0.0856657534041885
2023-12-31,-0.026574811993159392,0.0455674689806053,0.0698170059062684,0.0757187002932491,0.1046187873539048
2024-01-31,0.0079799233433215,0.003677525746381,-0.0080570223314895,-0.0384970773978562,-0.0427223760066287
2024-02-29,-0.0190013307500391,0.0366769752069155,0.0393810108200006,0.0252396584367676,0.0605382843237607
2024-03-31,0.0025860804380917514,0.031256139509582,0.0340052301662092,0.012912578430315,0.0049913268975043
2024-04-30,0.012472033980508251,-0.0416047167566158,-0.0564480970077292,-0.0542932269671974,-0.0643939146771005
2024-05-31,-0.0132051536585912,0.0291968815303212,0.030912573198689,0.0329156340268949,0.0576102496757095
2024-06-30,0.0114711679796013,0.0002936180284791,-0.0077376296997071,0.0002409016318538,-0.0146701865991626
2024-07-31,-0.013798700019851506,0.0383508996104155,0.0591525300904857,0.100900372560155,0.1076961421197878
2024-08-31,0.007989167751189703,0.0326861042481005,0.0387230829624217,0.0192326865629099,-0.0027826276537907
2024-09-30,0.005266962005490053,0.0429525261218767,0.0280749562460747,0.0332114235223067,0.0375550693871286
2024-10-31,0.023923703748060552,0.0056357668874307,-0.0181642428684965,0.0285834257135508,0.0045360279733569
2024-11-30,0.016270691316902702,0.077182882967184,0.0664602665640656,0.1295554361798791,0.1077366699491921
2024-12-31,0.0222552964036183,-0.0562341681046143,-0.0741935964356323,-0.0608981388172543,-0.0874493032934729
