,ViT,Big_High,Big_Low,Small_High,Small_Low
2022-07-31,0.0023615071279515926,0.0842777988367916,0.0796582062301948,0.0956770496806896,0.0955736280313832
2022-08-31,-0.0036649483800708996,-0.0202533863004288,-0.0303265525647684,-0.0267784803900132,-0.0093754173655318
2022-09-30,0.017197641560994154,-0.0831992334172298,-0.0961531999381492,-0.0760351840156087,-0.0974765006166776
2022-10-31,0.0016918628771502575,0.0510877482768934,0.0532829020049279,0.0777624341387012,0.0721835546563662
2022-11-30,0.0027164716345286534,0.0553871435840556,0.0420937595823803,-0.0028413656272773,0.0050190751053407
2022-12-31,0.01918941286361056,-0.0551036228211149,-0.0676799897441291,-0.0547168124842888,-0.0805192712884957
2023-01-31,-0.012741995640915757,0.0717580566265322,0.0938639817988077,0.1183158119262737,0.1216938780358297
2023-02-28,-0.006441719712600845,-0.040176005470044,-0.029298764557121,-0.0375137626780556,-0.0355075641657769
2023-03-31,-0.020610076231800552,-0.01997216063925,0.0060542830258605,-0.0574377668714561,-0.0422440580729655
2023-04-30,0.0015609913122493005,-0.0062174227913981,-0.010498525719692,-0.0338465717895689,-0.0326874514857736
2023-05-31,-0.0428380680919382,-0.0428752850244732,-0.0111489612369784,-0.0209148359953857,0.0330349764009959
2023-06-30,0.005161927556999998,0.0787176175881047,0.0601851303786221,0.0553775551262211,0.0635861872217037
2023-07-31,0.001821524042351752,0.0420307610297855,0.0253149327392491,0.0549055713196108,0.0679783515254437
2023-08-31,0.011385344151533798,-0.0255778619237452,-0.0294890349017585,-0.0557882887954194,-0.0746478041204737
2023-09-30,0.0250652118181955,-0.0493334011247368,-0.0738525722566008,-0.0656008665532549,-0.0912121190577819
2023-10-31,0.02259455152977955,-0.0322225674831159,-0.0508420459248345,-0.0430003059620466,-0.0695699305798871
2023-11-30,-0.006436641308906657,0.0779094649580222,0.0940397981655591,0.0905927824331336,0.08733573184341
2023-12-31,-0.030812458714094312,0.0424306956228551,0.0717771126448858,0.0617019886719799,0.0939804890781378
2024-01-31,0.01817210783373015,0.0053539538709592,-0.0187895328654535,-0.0315057279037017,-0.0437064568347493
2024-02-29,-0.02971691196441795,0.0353012980679489,0.0392344027468072,0.009057084696382,0.0645578039463596
2024-03-31,0.014743525302701649,0.0426821124804319,0.0264510032478521,0.0199463979751943,0.0066904566023708
2024-04-30,-0.0004686123480776433,-0.0524579910226505,-0.0548714410139487,-0.0670303669184863,-0.0636796922310328
2024-05-31,-0.004664619862828248,0.0289866089123831,0.019629681387571,0.0336063517570474,0.052292519007516
2024-06-30,0.00882077215577915,0.0042292204209084,0.0003105964539888,0.000437893501339,-0.0132850268432997
2024-07-31,0.01106954983357214,0.0603418629199372,0.0480979622873659,0.1148992076870366,0.1050040086524636
2024-08-31,0.0196028428371662,0.0399652893248519,0.0275636961186276,0.0218619870146412,-0.0049421054534669
2024-09-30,0.009477245655176249,0.049403500230977,0.0241323093045684,0.0362332928181378,0.0425499924341939
2024-10-31,0.02891543956819405,0.0070559885273984,-0.0204467318670193,0.0296484398099083,-0.0006797189320621
2024-11-30,0.022120285402920645,0.0738817807360665,0.0713408730112792,0.1375022577090467,0.0958025946279927
2024-12-31,0.011405108248358303,-0.0589798231235462,-0.0731373019528351,-0.0733808901827094,-0.0820336278501371
